id,comment,label,task,,,
id19895,"Nhận được đơn hàng nhanh, shop dễ thương, dùng tốt hơn với giá tiền, cảm ơn shop.",2,4,,,
id19896,Giao thiếu hàng shop không cho trả hàng hoàn tiền,0,7,,,
id19897,"Sản phẩm đúng mô tả, giá hợp lý",2,4,,,
id19898,"Dầu nóng, chất lượng tốt, sẽ ủng hộ shop dài dài nha",2,1,,,
id19899,Sản phẩm tốt tuy nhiên thời gian giao hàng quá lâu,0,3,,,
id19900,Nhưng hơi đau mắt,0,1,,,
id19901,Cảm quan của mik là giày đẹp trắng và rất đáng tiền ,,,,,
id19902,Dầu óc chó như cũ rích không biết có phải hàng chuẩn không nữa,0,1,,,
id19903,Hàng bị lỗi sao không được đổi vậy,0,7,,,
id19904,Dập có trợ lực xài tốt,2,1,,,
id19905,Tuy giá có hơi cao tí,0,4,,,
id19906,Shop nhiệt tình giao đúng mẫu,2,3,,,
id19907,Áo dày,1,1,,,
id19908,Hàng quá đẹp chủ shop còn dễ thương nữa,2,1,,,
id19909,Giao hàng bao nhanh từ Hà Nội vào Thành phố Hồ Chí Minh mà chỉ đúng 2 ngày là mình nhận được,2,3,,,
id19910,Thôi quá hãi với HTC!,0,9,,,
id19911,"Thoa kem rất nhanh tham ,ko bi nhon RIT ",,,,,
id19912,Lát má ơi!,0,9,,,
id19913,Đã đặt cọc Note 7!,1,6,,,
id19914,Gửi sai mẫu,0,3,,,
id19915,Đồng hồ bong tróc mất màu,0,1,,,
id19916,Giao hàng tận nơi nhanh lẹ,2,3,,,
id19917,Rất tốt Chất lượng sản phẩm tuyệt vời,2,1,,,
id19918,Lên màu xinh lắm ạ cảm ơn shop ❤️,2,1,,,
id19919,Đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh nhưng hàng hơi bị móp cần nhẹ tay hơn khi vận chuyển,1,3,,,
id19920,sản phẩm không đảm bảo chất lượng mình muốn đổi sản phẩm nhưng không thấy phản hồi,0,7,,,
id19921,Tốc độ wifi khi phát ra bằng 90-95% tốc độ sim,1,9,,,
id19922,Để sử dụng được lâu nên cắm sản phẩm vào ổ cắm 1A,1,9,,,
id19923,Chất lượng sản phẩm tuyệt vời và đang mình đặt 1 chiếc nữa,2,6,,,
id19924,Để cục phát có thể sử dụng vào những chỗ sóng yếu nên sử dụng ang ten thu sóng của shop đầu thu kỹ thuật số,1,9,,,
id19925,Chất lượng sản phẩm tuyệt vời tôi rất thích,2,1,,,
id19926,"Sản phẩm đẹp, ổn.",2,1,,,
id19927,Đồng hồ giao tới kim bị hư đúng là tiền nào của đó,0,3,,,
id19928,Con em y hệt con này. Nghe bass mạnh không rè cũng mừng,2,1,,,
id19929,Đặt mẫu mới mà giao mẫu cũ date cũ luôn Shop phục vụ rất kém Rất không đáng tiền,0,3,,,
id19930,Phù hợp cho những ai mới tập viết sổ như mình giấy dot thích hợp nhất,2,9,,,
id19931,Không biết có ảnh hưởng sức khỏe gia đình không,0,9,,,
id19932,Hàng mẫu mã đẹp nhưng gương bị thiếu phụ tùng không như trên ảnh,0,1,,,
id19933,Chất lượng sản phẩm tuyệt vời và Shop phục vụ rất tốt,2,5,,,
id19934,Lần nào mua hàng cũng nhận được quà nhỏ,2,8,,,
id19935,Mặt nạ mỏng lại ít tốn dưỡng,2,1,,,
id19936,Dùng ưng lắm,2,1,,,
id19937,"Sản phẩm dùng ổn, giá tiền hợp lý, tặng shop 5 sao",2,4,,,
id19938,Hạt nở đều,2,1,,,
id19939,Đổi lại thì khó chịu,0,7,,,
id19940,Giao hàng không đúng mẫu và kích thước,0,3,,,
id19941,Mình mua điện thoại mới ưu tiên số 1 là pin,1,9,,,
id19942,Trước dùng Zenfone Go khá tốt nên lần này vẫn quyết định mua của hãng,2,1,,,
id19943,Đọc thông số thấy pin ngon mà sao về sạc cả cục sạc và máy cứ nóng bỏng,0,1,,,
id19944,Chưa kể máy khi sử dụng những chức năng bình thường như chat messenger Facebook hoặc nghe nhạc một lúc là cầm bỏng cả tay,0,1,,,
id19945,Pin sụt cũng nhanh,0,1,,,
id19946,Vừa chiều tối sạc đầy 100% dùng không liên tục không game nặng tới 12h là pin còn 11%,0,1,,,
id19947,Shop phục vụ rất kém. Đóng gói sản phẩm rất kém. Rất không đáng tiền. Thời gian giao hàng rất chậm. Chất lượng sản phẩm rất kém.,0,9,,,
id19948,Dòng 53V 04A 3 cổng đấu chung đầu,1,9,,,
id19949,Mình đang liên lạc Tiki để kiểm tra lại máy nhưng hotline mà máy bận suốt nên vẫn chưa liên lạc được,0,5,,,
id19950,Rất hài lòng về chất lượng còn được tặng thêm quà nữa,2,1,,,
id19951,Cảm ơn chị chủ shop nha,2,5,,,
id19952,Chất mềm mịn,2,1,,,
id19953,Mình rất thích nhà sách vì các đầu sách đều có chọn lọc cho bé và rất hấp dẫn mình không mất nhiều thời gian để tìm và đánh giá,2,1,,,
id19954,"Ốp mặt sau hơi dày, tháo lắp ốp khó vì sợ làm vỡ mặt kính sau",0,1,,,
id19955,Nhà sách đóng gói rất đẹp chất lượng sách rất tốt,2,1,,,
id19956,Mong nhà sách tiếp tục phát triển và chọn lựa những đầu sách hay cho trẻ,2,9,,,
id19957,Không đáng tiền chất lượng kém,0,1,,,
id19958,Máy thay xương không trùng IMEI,0,9,,,
id19959,Khuya mình đặt sáng giao tới luôn,2,3,,,
id19960,Quá đỉnh,2,1,,,
id19961,Chất lượng sản phẩm đợi uống và kiểm nghiệm sẽ đánh giá vào lần mua sau,1,1,,,
id19962,Kcn chất lượng tuyệt vời!,2,1,,,
id19963,Giày đẹp mỗi tội bé nhà mình mang không vừa,0,1,,,
id19964,Hàng và giá ổn định,2,4,,,
id19965,Mong sẽ dùng được lâu lâu với em này,2,1,,,
id19966,Nói chung hơn giày bata một chút,1,1,,,
id19967,Vải khá mỏng,,,,,
id19968,Máy mau hết pin,0,1,,,
id19969,chỉ được 1 ngày dùng,0,1,,,
id19970,các phần khác thì tạm được,1,9,,,
id19971,Chất lượng sản phẩm không thể so với thương hiệu lớn,0,1,,,
id19972,Nhưng xét về giá thì quá tốt,2,4,,,
id19973,"Không hài lòng một điều là tã quần tặng kèm phải có size bằng với size khách hàng mua hàng, tặng quá nhỏ không sử dụng được cũng như không",0,9,,,
id19974,Chẳng có gì là tệ cả; có một số người cứ hay thấy khác người là phê phán,1,9,,,
id19975,Về phần nội dung tôi không muốn bình luận nhiều vì đã không ít bạn khen ngợi,1,9,,,
id19976,Tôi chỉ muốn nhấn mạnh phần dịch và biên tập,1,9,,,
id19977,"Khi mua sách về từ nhà sách, tôi mới chú ý bìa sách như muốn rơi ra khỏi sách!",0,1,,,
id19978,Hy vọng tôi chỉ là trường hợp cá biệt,1,9,,,
id19979,Dù nội dung sách tốt đến đâu nhưng phần dịch tệ hại sẽ kéo chất lượng tổng thể xuống,0,1,,,
id19980,"Dễ làm rớt mạch đọc, chưa kể ngôi xưng hô rối rắm",0,9,,,
id19981,"Tôi từng mua sách ""Cậu bé học việc"" của Chibook",1,9,,,
id19982,Lúc đầu hình thức rất tốt nhưng về sau càng tệ,0,1,,,
id19983,"Font chữ không đồng đều, giấy tệ",0,1,,,
id19984,"Tôi đã mong trong tựa sách ""Thành Phố Xương"" Chibook sẽ chăm chút hơn nhưng rốt cuộc không có gì đổi mới",0,1,,,
id19985,Thậm chí tệ hơn...,0,1,,,
id19986,"Hình thức bìa rất đẹp vì được lấy trong phim, chất lượng tệ hại đến bực mình",0,1,,,
id19987,Giấy như muốn rớt ra từng tờ!!!,0,1,,,
id19988,Thật đáng tiếc cho một tựa sách hay rơi vào tay Chibook,0,9,,,
id19989,Không được hết màn hình hiển thị luôn,0,1,,,
id19990,Rất thích xài tã này lưng thun mềm mịn,2,1,,,
id19991,"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm rất đẹp và chắc chắn, shop phục vụ rất tốt, rất đáng tiền, thời gian giao hàng rất nhanh và tôi nghiệp anh giao hàng, mùa giờ gì cũng đi giao hàng hết",2,9,,,
id19992,phù hợp với túi tiền,2,4,,,
id19993,Hàng bị lỗi!!,0,1,,,
id19994,Hàng đẹp chất lượng tốt các bạn nhé!,2,1,,,
id19995,Máy êm nhẹ,2,1,,,
id19996,Chủ shop tư vấn nhiệt tình,2,5,,,
id19997,Mình chưa sinh em bé nên shop cũng hỗ trợ khi nào sinh mới tính bảo hành,2,5,,,
id19998,"Rất ưng ý ạ, mình đã giới thiệu bạn bè để mua ủng hộ thêm",2,9,,,
id19999,Shop khiến tôi thất vọng,0,5,,,
id20000,"Mua 3 màu thì có 1 hộp son màu 13 đã bị rách miệng, chai son có dấu hiệu lau chùi nhưng vẫn còn vết son dính lại, màu son không đều, bị lẫn màu nâu đen",0,1,,,
id20001,Ổn form được không đẹp như trên hình nhưng giá vậy là được rồi Rất đáng tiền Thời gian giao hàng rất nhanh,2,4,,,
id20002,"Sản phẩm tốt như quảng cáo, đóng gói đẹp",2,2,,,
id20003,Giao hàng chảy ra ngoài hết một nửa hũ,0,3,,,
id20004,Bánh tráng khô cứng,0,1,,,
id20005,Tỏi cháy khét,0,1,,,
id20006,"Tôi không ủng hộ shop nữa, chất lượng sản phẩm rất kém",0,1,,,
id20007,Sản phẩm chuẩn chính hãng giao hàng rất nhanh,2,3,,,
id20008,Ăn đau bụng,0,9,,,
id20009,Giá sale lại được tặng túi xinh,2,8,,,
id20010,Son chuẩn màu đẹp,2,1,,,
id20011,Cố tình giao sai hàng,0,3,,,
id20012,Đẹp bất ngờ,2,1,,,
id20013,"Chất lượng sản phẩm tuyệt vời, bảo màu hồng giao màu hồng, chất lượng tốt mẫu mã đẹp",2,1,,,
id20014,Sạc nóng củ lắm,0,1,,,
id20015,Nhưng vẫn vào pin ngon,2,1,,,
id20016,Không biết có sao không nữa,0,9,,,
id20017,"Mong rằng các Nhà quản trị của bóng đá nước nhà thật tâm tìm ra giải pháp tốt hơn vì niềm tự hào của hai tiếng ""Việt Nam"".",1,9,,,
id20018,Đặt cuối tuần nên giao hơi lâu nhưng bù lại chất lượng ổn,1,3,,,
id20019,Giày đẹp lắm luôn không nghĩ đế cao như vậy lúc nhận được hàng thì thấy hộp nát mà lại còn là hộp adidas. Giày đi chắc chân nếu mua thì nên mua lên một cỡ thì đi thoải mái hơn,2,1,,,
id20020,Giao hàng nhanh đóng gói kỹ,2,3,,,
id20021,Shop giao hàng nhanh cơ mà toàn gửi không đúng mẫu,0,3,,,
id20022,Ảnh chụp thì hàng đẹp còn gửi thì hàng xấu,0,1,,,
id20023,Trước đây mua một lần đặt giày số 8 nhưng lại giao giày chữ S mình đã không nói gì,0,3,,,
id20024,Khi nhận được hàng mình nhắn tin thì bảo do trước hàng đẹp bán giá đắt giờ hết rồi nên giá rẻ hơn,1,4,,,
id20025,Bực mình với shop kiểu này,0,9,,,
id20026,"Công ty Taka theo những gì mình biết thì họ chỉ là đơn vị nhập khẩu, không có khả năng sản xuất",1,9,,,
id20027,Trên bao bì có ghi là nhựa PET nhưng bình trông rất giống như nhựa rẻ tiền thường dùng cho chai nước Lavie,0,1,,,
id20028,Thiếu thông tin về chất lượng nhựa thành phần lõi lọc gồm những chất gì,0,1,,,
id20029,Phần nhựa vàng cảm giác là thành phẩm nhựa rẻ tiền vì chi tiết gia công còn nhiều chỗ thừa thãi,0,1,,,
id20030,Đa số họ phải trải qua nhiều lớp và lớp lọc qua than carbon chỉ là một phần,1,9,,,
id20031,Đặc biệt hơn lõi lọc theo công ty miêu tả là Than Carbon của công ty Mỹ nhưng tôi chưa thấy ai lọc trực tiếp nước bằng than carbon này trên mạng,0,9,,,
id20032,Không đáng mua nếu bạn còn quan tâm tới sức khỏe,0,9,,,
id20033,Sử dụng hơn một tuần vì là than nên có khả năng lọc tốt nhưng nếu bạn để ý kỹ thì bụi than vẫn rơi ra rất nhiều từ bộ lọc mặc dù đã làm theo khuyến cáo nếu không may tiếp xúc quá nhiều với than carbon trực tiếp thì có thể gây biến chứng cho hệ hô hấp và hệ đường ruột,0,1,,,
id20034,"Trị mụn tốt, mình đắp mỗi ngày và da cũng ít tiết dầu thừa hơn, da mặt mịn màng hơn",2,1,,,
id20035,Đôi giày rất đẹp và rất tốt,2,1,,,
id20036,Lời thật nhá thật nhá không đùa đâu ❤️❤️❤️❤️❤️,2,9,,,
id20037,Sao mình check mã vạch không được vậy?,0,9,,,
id20038,Cảm ơn shop nha 😘😍,2,9,,,
id20039,Nhỏ xinh đáng yêu lắm,2,1,,,
id20040,Quá tệ hơn mình nghĩ,0,1,,,
id20041,"Sản phẩm đẹp và chất lượng, toàn bộ đồ rất xinh và rẻ hơn so với thị trường",2,1,,,
id20042,Sản phẩm hơi nhăn,0,1,,,
id20043,Thiếu chuông,0,9,,,
id20044,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh giống trong hình nhưng giấy hơi mỏng phù hợp tiền. Hình ảnh rõ,2,1,,,
id20045,Gửi mail cho Tiki mang bảo hành,0,5,,,
id20046,Đã thử đổi các máy khác vẫn bị như vậy,0,9,,,
id20047,Bảo hành xong dùng được một vài ngày lại bị tình trạng cũ.,0,1,,,
id20048,Dùng gần 2 tháng thì bị hỏng máy không nhận thẻ lưu dữ liệu và ảnh đều bị tự xóa hết,0,1,,,
id20049,Mệt mỏi quá nên không gửi bảo hành lại nữa bỏ luôn.,1,9,,,
id20050,"Chất lượng sản phẩm tuyệt vời, cực kỳ ưng ý, dùng rất thích, tưởng đau nhưng không đau tý nào",2,1,,,
id20051,Cho 5 sao luôn nha...,2,1,,,
id20052,ưng cực kỳ,2,1,,,
id20053,Mặc dù rẻ nhưng sản phẩm thì cực ok,2,4,,,
id20054,ahihi,1,9,,,
id20055,Thật đấy các bác ạ....,1,9,,,
id20056,"Giao hàng nhanh, đóng gói cẩn thận, cài Win thành công",2,9,,,
id20057,Rất đẹp rất chắc chắn,2,1,,,
id20058,"Xuất sắccccc, vô cùng hài lòng 👍",,,,,
id20059,Sản phẩm chất lượng đúng mô tả,2,1,,,
id20060,Mình sẽ ủng hộ shop,2,9,,,
id20061,Nhà em tận Quảng Ninh sau 1 hôm đã nhận được hàng,2,3,,,
id20062,Xịt khoáng dùng tốt,2,1,,,
id20063,Tia xịt rất thích,2,1,,,
id20064,Hàng của shop giao không hề có banner của Twice,0,3,,,
id20065,"Mới mua được mấy hôm đã bị nứt nẻ, dùng thêm thời gian lại bị trôi miếng dán xê dịch màn hình. Bóc ra dán lại thì vỡ hết. Mấy cái bọn đánh giá tốt chắc người của bọn mày hết ák",0,1,,,
id20066,"Đóng gói sản phẩm kỹ càng nhưng khui ra thì hộp đựng móp méo, vỏ bảo vệ của sản phẩm bị nứt do va đập, có thể do vận chuyển quăng ném nên mới bị vậy",0,3,,,
id20067,"Giao hàng chậm, chất lượng không tốt, mua về hàng đã bị lỗi. Không hài lòng về sản phẩm nhận.",0,1,,,
id20068,"Sendo làm ăn như bùn, không có uy tín, giao hàng cực kỳ chậm",0,3,,,
id20069,Sản phẩm rất tệ,0,1,,,
id20070,Pin sạc không vào,0,1,,,
id20071,Nút nguồn mới nhận hàng bấm đã rớt ra,0,1,,,
id20072,"Nó là 2 đầu HDMI luôn, tôi lỡ mua rồi, không biết làm gì luôn",0,9,,,
id20073,Xay tốt,2,1,,,
id20074,Máy còn khoảng 60%,1,9,,,
id20075,Chế độ rung kêu như bị lỏng ốc,0,1,,,
id20076,Camera trước sau bị mờ nghe gọi còn được,0,1,,,
id20077,Đang cần máy gọi nên đành xài tạm,1,9,,,
id20078,Giao hàng không giống hình,1,9,,,
id20079,Đẹp mà đường nét tinh tế lắm,2,1,,,
id20080,Đẹp lắm ạ vừa khít chân luôn,2,1,,,
id20081,Sản phẩm rung rất tệ yếu. Chất lượng sản phẩm rất kém,0,1,,,
id20082,"Chất lượng sản phẩm tuyệt vời, bé rất thích",2,1,,,
id20083,Mới lên sáng nay và bị lỗi Wi-Fi yếu thấy rõ và bị lỗi tin nhắn không gọi được nản ghê,0,9,,,
id20084,Đọc phần mở đầu thấy hay nhưng đến khi đọc sâu vào thì lại thấy lan man và khó hiểu,0,9,,,
id20085,Rong biển ăn ngon chất lượng,2,1,,,
id20086,Hàng lỗi kém chất lượng gọi nhắn không hỗ trợ,0,5,,,
id20087,Nếu theo giá khuyến mãi thì đây là một sản phẩm tốt,2,8,,,
id20088,mọi người đừng mua,0,9,,,
id20089,Mong là dùng tốt như vẻ bề ngoài,1,1,,,
id20090,"Nói chung thằng em mình mua một cái sau 15 ngày trải nghiệm đã lên đường về với chủ cũ, chấp nhận mất 15% giá trị máy và thêm tiền mua Air 2",0,7,,,
id20091,Gắn gương vào không được vì chuôi xoắn ốc bị hư,0,1,,,
id20092,"Thời gian giao hàng rất nhanh, đóng gói sản phẩm rất đẹp và chắc chắn, rất đáng tiền, chất lượng sản phẩm tuyệt vời, shop phục vụ rất tốt",2,9,,,
id20093,Màn bị lỗi cảm ứng phần dưới màn hình,0,1,,,
id20094,Thảm không giống hình,0,1,,,
id20095,Nghe chán,0,9,,,
id20096,Nguyên một dòng luôn,1,9,,,
id20097,Bóc seal để lắp rồi không đổi được nên đành chấp nhận bỏ màn,0,7,,,
id20098,Sạc pin đầu vào rất lâu 4 tiếng mới lên 1 vạch,0,1,,,
id20099,Trong khi sạc ra iPhone 6 được có 2 lần là hết pin,0,1,,,
id20100,Hai mã son màu giống hệt nhau có mùi khá khô môi,0,1,,,
id20101,"Đẹp, giao hàng nhanh",2,3,,,
id20102,Shop rất nhiệt tình và chuyên nghiệp,2,5,,,
id20103,Shopee giao hàng chậm,0,3,,,
id20104,Bình chỉ có một chế độ nấu chậm thôi,0,1,,,
