id,comment,label,task
17709,Nên chọn size nhỏ chút vì áo có vẻ to hơn size thường,1,1
17710,Sản phẩm đẹp,2,1
17711,Mắc so với chất lượng,0,4
17722,feedback thay cho 4 miếng mask nhé,1,5
17723,Không bao giờ mua của shop này nữa,0,9
17724,hơi lâu một tý,1,3
17725,"Giày cực kỳ đẹp, đẹp hơn cả trong ảnh, mọi người nhìn chắc chắn cực ý ^^",2,1
17726,Chất lượng sản phẩm tuyệt vời,2,1
17727,Đặt size M lại giao size S là sao,0,3
17728,Đóng gói sản phẩm rất kỹ,2,2
17729,Vải đẹp,2,1
17730,Chất lượng sản phẩm tuyệt đẹp nhưng vải có vẻ hơi mỏng,2,1
17731,"Rất đẹp, rất ưng ý",2,1
17732,Hài lòng với shop,2,5
17733,"Áo đẹp xuất sắc ạ, chất dày dặn sờ thích lắm mà áo bên ngoài cũng y như trong ảnh luôn",2,1
17734,Váy dày dáng đẹp tuy nhiên hơi ôm,1,1
17735,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
17736,Vô cùng hài lòng khi nhận được hàng ạ,2,5
17737,Quần chất thích vừa vặn size. Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn. Thời gian giao hàng rất nhanh. Rất đáng tiền.,2,1
17738,Tay áo rất khó cử động.,0,1
17739,Hàng may lỗi.,0,1
17740,Shop có mua bán lại nửa giá.,2,8
17741,Cảm ơn shop nhiều ạ.,2,5
17742,Shop phục vụ rất tốt,2,5
17743,Giày đẹp,2,1
17744,Haiza chất lượng thì mình chưa sử dụng nên chưa biết,1,1
17745,"Mình đã lưu ý cho shop rồi mà vẫn gửi cho một lố quần đen, buồn",0,7
17746,Mặc thoải mái không bí người,2,1
17747,"Rất đẹp, vải rất tốt, mình mua cả 3 cái",2,1
17748,"Thời gian giao hàng rất nhanh, shop phục vụ rất tốt",2,3
17749,Hàng chỉ tạm được,0,1
17750,Quần rất ổn so với giá. Bạn nào mông to nên chọn chênh size một chút,2,4
17751,"Áo đẹp, chất mịn",2,1
17752,Cực kì đáng tiền,2,4
17753,Chất liệu và màu sắc tạm ổn,1,1
17754,Áo đẹp đúng hình,2,1
17755,"Váy dày, sản phẩm đẹp",2,1
17756,Thời gian giao hàng rất nhanh,2,3
17757,"Chắc chắn rồi, tôi sẽ giúp bạn xử lý theo định dạng bạn yêu cầu. Dưới đây là kết quả:",1,9
17758,Đóng gói sản phẩm chắc chắn Shop phục vụ khá tốt Thời gian giao hàng nhanh Chất lượng sp bt rang hơi cháy nên có mùi khét trc và sau khi uống.,1,9
17759,"Đúng là shopee 4H,giao hàng rất nhanh trong ngày,mà còn có 3bịch kẹo thôi mà nhìn cái hộp và keo dán đều của shopee hết mà bên trong lót đều mút bảo vệ nữa chứ.Hôm nay dù KM,mà nhắn shop giao bịch kẹo date mới đúng y chang NSX 08/18 lun.Làm ăn rất có Tâm...gần hết kẹo sẽ gặp shop lần 3.THANKS!",1,9
17760,Giá thành hợp sản phẩm 😍.,1,9
17761,"Rất ưng về chất vải ,tuy nhiên thừa chỉ may hơi nhiều.k sao mình tự cắt. 5 sao.",1,9
17767,Chất lượng sản phẩm tuyệt vời,2,1
17768,Thời gian giao hàng rất nhanh,2,3
17769,Chủ shop nói chuyện dễ thương,2,5
17770,"Mua 2,5kg, có một chiếc kìm",0,9
17771,Đưa quần thì một chiếc to và một chiếc nhỏ xíu trẻ con mặc vừa,0,9
17762,Chất lượng sản phẩm tuyệt vời,2,1
17763,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
17764,Shop phục vụ rất tốt,2,5
17765,Rất đáng tiền,2,4
17766,Thời gian giao hàng rất nhanh,2,3
17777,Bộ ngủ mở túi ra đã bị tuột chỉ,0,1
17778,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
17779,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
17780,Rất đáng tiền,2,4
17781,Chất lượng sản phẩm tuyệt vời nhưng vành nón mềm quá khi đội bị rủ xuống,1,1
17772,Shop phục vụ rất tốt,2,5
17773,Vải hơi mỏng nhưng vẫn chấp nhận được,1,1
17774,Quần màu ổn,2,1
17775,Chất lượng đảm bảo,2,1
17776,Xinh nha,2,1
17787,Đây là kết quả của tôi sau khi xử lý các câu bạn cung cấp:,1,9
17788,Nhưng 45kg mà hơi chật :(.,1,9
17789,Chất vải không đẹp cho lắm nhưng vẫn ổn so với giá.,1,9
17790,Áo chất đẹp giá rẻ mình rất ưng ý!,1,9
17791,Mọi người ai muốn mặc thoải mái Nếu khoảng 50 kg thì nên mua size L cho rộng nha.,1,9
17792,"Chất lượng sản phẩm tuyệt vời, sẽ mua hàng thêm, mong shop luôn mang đến cho khách hàng những sản phẩm đẹp",2,1
17793,Ok lắm!,2,9
17794,Thiếu một cái lót giày,0,7
17795,Rất đáng tiền,2,4
17796,Đóng gói sản phẩm rất kém,0,2
17797,"Chất lượng sản phẩm tốt, nhưng hơi mỏng",0,1
17798,"Vải thuộc loại vải bóng, mặc nóng, dễ bám bụi",0,1
17799,Ren dễ bị xù,0,1
17800,Tặng shop 10 sao luôn ấy ^^,2,9
17801,Shop phục vụ rất rất rất tốt,2,5
17802,Shop giao hàng nhanh,2,3
17803,Shop phục vụ rất tốt,2,5
17804,Màu 09 không phải hồng đất mà giống hồng sen dạ quang hơn :,1,9
17805,Hàng tốt 😍,2,1
17806,Áo xinh còn được tặng dây buộc tóc,2,8
17807,Rất vừa vặn không chê đâu được,2,1
17808,Mặc thoải mái,2,1
17809,Và mình nghĩ mọi người khi mua nhớ tăng thêm 1 size sẽ đẹp hơn,1,9
17810,Đẹp lắm ạ rất đáng tiền,2,1
17811,Giao hàng rất nhanh luôn,2,3
17817,Màu áo này nhỏ quá mình mặc không vừa,0,1
17818,"Ba lô bị méo không đều, vận chuyển khiến ba lô bị méo, bị bẹt, bị lõm, không khắc phục được",0,3
17819,Nhìn chung chất lượng sản phẩm rất tốt,2,1
17820,Thích em áo len nhất ạ,2,1
17821,Mọi người yên tâm mua hàng của shop nhé,2,9
17822,5 sao.,2,1
17823,Chất lượng sản phẩm tạm được,1,1
17824,Đóng gói sản phẩm tạm được,1,2
17825,Thời gian giao hàng nhanh,2,3
17826,Shop phục vụ khá tốt,2,5
17827,Sẽ ủng hộ shop nhiều hơn,2,9
17828,Áo quá đẹp luôn,2,1
17829,"Vải thô cứng, bị nhăn",0,1
17830,Chất lượng sản phẩm tuyệt vời,2,1
17831,Chất lượng sản phẩm tuyệt vời,2,1
17812,Đẹp lắm hơn cả mong đợi,2,1
17813,Mặc lên xinh như trong ảnh,2,1
17814,Mình mua 2 cái,1,9
17815,Rất ok với giá tiền nha,2,4
17816,Shop phục vụ rất tốt,2,5
17832,"Áo mặc rất đẹp và chuẩn dáng người, anh em nào có mua thì tranh thủ mua để hết hàng nhé.",2,1
17833,"Chất lượng sản phẩm kém, không đáng tiền, chất vải nhăn, mỏng và rất xấu, không xứng với giá tiền.",0,1
17834,Mình đặt 2 cái áo sao gửi cho mình có 1 cái áo vậy shop.,0,6
17835,Chất vải ổn.,1,1
17836,Mới mặc đã bị tróc chữ.,0,1
17842,Nội dung hay,2,9
17843,Những hộp xấu,0,2
17844,Vì không có khóa kéo chỉ có dây thắt nút thôi,1,9
17845,Túi đựng nhỏ khi bỏ thảm vào toàn bị dít vào nhau,0,1
17846,Rất đáng tiền,2,4
17847,Sản phẩm đẹp vừa giá tiền,2,4
17848,"Giao thiếu hàng, tiền nhận đủ, nhắn tin định mua thêm kêu trừ tiền món hàng giao thiếu lại, đợi 4 ngày không trả tin. Làm ăn không uy tín, ghét nhất thể loại này",0,7
17849,Đóng gói sản phẩm rất kém,0,2
17850,Shop phục vụ rất kém,0,5
17851,"Áo xinh giống hình lắm, bận rất dễ thương",2,1
17837,Áo đẹp lắm shop :).,2,1
17838,Sản phẩm đẹp.,2,1
17839,Chất lượng sản phẩm tuyệt vời,2,1
17840,Mua về con lại không chơi nên hơi buồn,0,9
17841,Vẫn cho shop 5 sao.,2,9
17852,Rất đáng tiền,2,4
17853,Tuy nhiên hồ không có mùi thơm lắm,0,1
17854,"Ok, nói chung sẽ ủng hộ nữa",1,9
17855,Chất lượng tốt so với giá thành,2,1
17856,"Vải đẹp, chị chủ shop dễ thương",2,5
17862,Không sao hết mình cũng rất thích nói chung là đẹp xuất sắc,2,1
17863,Vải không dày và không đứng form như hình,0,1
17864,Chất lượng sản phẩm tuyệt vời,2,1
17865,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
17866,"Thời gian giao hàng rất nhanh, rất hài lòng, cảm ơn shop",2,3
17872,"Sản phẩm tốt, giao hàng nhanh",2,1
17873,"Áo màu vàng, chất vải khác và mỏng hơn",0,1
17874,"Đóng gói đẹp, gọn gàng trong thùng, bao bì chống sốc tận 3 lớp, mở mỏi tay luôn",2,2
17875,Giao hàng nhanh,2,3
17876,"Không giống hình, không có bâu quần, vải nhăn",0,1
17857,Áo mặc rất thích,2,1
17858,Chất lượng sản phẩm tuyệt vời,2,1
17859,Chị chủ shop tư vấn nhiệt tình,2,5
17860,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
17861,Chất lượng cũng bình thường,1,1
17867,Quần vải mềm như quần thun,2,1
17868,Hàng đẹp y hình,2,1
17869,"Giao size cỡ S mà thành cỡ L, với chất vải thì như nilon, vải còn nhiều chỗ có lỗi, hàng rẻ chịu thôi",0,1
17870,"Giao hàng thiếu, nhưng vẫn tính đủ tiền hàng đã đặt",0,3
17871,"Mình đặt 10 chiếc nhưng shop giao 9 chiếc, có lẽ do hết hàng, tiền chiếc kia shop để chung vào gói hàng luôn",1,6
17877,Áo quá nhăn.,0,1
17878,Nói với shop che giúp em mà shop chẳng che.,0,5
17879,Chất lượng sản phẩm tuyệt vời.,2,1
17880,Rất đáng tiền.,2,9
17881,Thời gian giao hàng rất nhanh.,2,3
17887,Hàng đẹp nhưng của mình sai một sản phẩm,0,1
17888,Sẽ ủng hộ dài dài luôn ạ,2,9
17889,"Thời gian giao hàng rất nhanh, ở tỉnh một ngày là nhận được hàng",2,3
17890,"Sản phẩm tốt, sẽ ủng hộ shop dài",2,1
17891,Chắc chắn sẽ mua nữa,2,9
17882,Không giống hình,0,1
17883,"Áo đẹp, thời gian giao hàng nhanh",2,3
17884,Sản phẩm không bằng lần trước mình mua,0,1
17885,Chất vải mỏng quá,0,1
17886,Chất lượng sản phẩm tuyệt vời,2,1
17892,Hợp với giá tiền,2,4
17893,Không có gì phàn nàn về sản phẩm,2,1
17894,Shop phục vụ nhiệt tình,2,5
17895,Chưa bao giờ thất vọng khi mua đồ của shop,2,1
17896,Áo có thể nhìn xuyên thấu được luôn ý,0,1
17897,Đóng gói sản phẩm tốt,2,2
17898,Giao thiếu hàng,0,3
17899,Da mỏng,1,1
17900,"Lên form đẹp lắm luôn, cực thích",2,1
17901,Chất vải rất ổn,2,1
17902,Chất lượng tạm được,1,1
17903,"Chất rất đẹp, rất hài lòng",2,1
17904,Tiếp tục ủng hộ shop lần sau,2,9
17905,Áo chất đẹp,2,1
17906,Đẹp và rẻ,2,4
17907,Đây là kết quả phù hợp với định dạng yêu cầu của bạn:,1,9
17908,Chất lượng sản phẩm tốt.,1,9
17909,"Chất lượng sản phẩm tuyệt vời, mặc rất thoải mái, dễ chịu.",1,9
17910,Áo dày dặn mặc đẹp lắm ..,1,9
17911,Chất lượng sản phẩm tuyệt vời.,1,9
17912,Áo đẹp^^.,2,1
17913,Sản phẩm rất xấu.,0,1
17914,"Thời gian giao hàng rất nhanh, sản phẩm ok.",2,3
17915,Đóng gói sản phẩm rất đẹp và chắc chắn.,2,2
17916,Giao không đúng màu nhưng chất lượng sản phẩm tốt.,0,3
17917,Dưới đây là kết quả xử lý của tôi theo yêu cầu của bạn:,1,9
17918,Nhưq mìh đặt áo đen logo trắq mà giao áo trắq logo đen.,1,9
17919,Vải tốt.,1,9
17920,Bị nhầm lẫn một chút nhưng shop đổi hàng rất nhanh trong ngày.,1,9
17921,Gửi ko đúng hàng đặt.,1,9
17922,Tốt,2,1
17923,Vải nhăn lắm,0,1
17924,Thời gian giao hàng rất nhanh,2,3
17925,Free size nhưng lại giao áo nữ l áo nam cỡ XL. Hai cái áo to như cái thùng phi làm sao mình giao cho khách đặt,0,7
17926,Mất chưa đến 150k mua được hai váy một áo mà cái nào cũng ưng,2,4
17927,Shop hỗ trợ nhiệt tình,2,5
17928,Bàn bị mẻ ở góc,0,1
17929,Mua hàng shop mấy lần rồi vẫn rất hài lòng,2,9
17930,"Giày rất đẹp, mọi người nên mua nhé",2,1
17931,"Shop gửi thiếu hàng nhưng mình nhắn tin shop trả lời và phục vụ rất nhiệt tình, không như một số shop khác",0,5
17937,Shop phục vụ rất tốt,2,5
17938,Có dịp sẽ ủng hộ thêm,2,9
17939,Thời gian giao hàng rất nhanh,2,3
17940,Chất liệu vải ổn,2,1
17941,Phù hợp giá tiền,2,4
17932,Đóng gói sản phẩm rất kém,0,2
17933,"Áo hơi cứng, đẩy ngực đẹp, giá khá rẻ ngoại trừ hơi cứng ra thì mình ưng phết",2,4
17934,"Áo rất vừa vặn, dày dặn mặc lên tôn dáng lắm",2,1
17935,"Sản phẩm tốt, rất đẹp",2,1
17936,"Mình chỉ không hài lòng về shipper giao hàng, giao sai địa chỉ và vô trách nhiệm",0,3
17942,Chất lượng sản phẩm tạm được thời gian giao hàng rất chậm,0,1
17943,,1,9
17944,"Đơn hàng là 279k sao người giao hàng thu 290k vì mẹ mình lấy hộ cũng không biết giá bảo sao đưa thế, có nhắn tin hỏi shop không thấy hồi. Tuy hàng rất đẹp nhưng giao hàng như thế thì lại ảnh hưởng shop. Có gì shop hỏi bên chuyển hàng lại nhé.",0,5
17945,,1,9
17946,Đẹp hơn hình nhiều,2,1
17947,Chất lượng sản phẩm tuyệt vời. Áo đẹp.,2,1
17948,Vải mỏng lại nóng.,0,1
17949,"Mặc rất đẹp, shop hỗ trợ hết mình.",2,5
17950,Thời gian giao hàng rất chậm.,0,3
17951,Giá cả chấp nhận được.,1,4
17952,Chất lượng sản phẩm tuyệt vời,2,1
17953,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
17954,Shop phục vụ rất tốt,2,5
17955,Rất đáng tiền,2,4
17956,Thời gian giao hàng rất nhanh,2,3
17962,"Áo trắng chỗ chữ bị phai mực in đỏ ra, còn có một vết ố giặt không ra",0,1
17963,Đệm không phải mỏng mà là cực kỳ mỏng,0,1
17964,Có lưng điều chỉnh tiện lợi,2,9
17965,Cảm ơn shop,2,5
17966,Chất lượng sản phẩm tuyệt vời,2,1
17957,Túi hộp đựng được nhiều đồ nhé mọi người.,2,9
17958,Chất liệu và dáng sản phẩm không được như mong đợi.,0,1
17959,Mình rất hài lòng.,2,9
17960,Chất lượng sản phẩm tuyệt vời,2,1
17961,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
17967,Vải hơi nóng,0,1
17968,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
17969,Thời gian giao hàng rất nhanh,2,3
17970,Tiền nào của đấy vậy là được rồi,1,4
17971,"Áo có lớp mũ bên trong nhìn như chắp vá, chỗ xanh chỗ đen",0,1
17782,Giặt tay mới một nước đã hơi nhão,0,1
17783,"Màu lên đẹp, chất son rất mướt, không bị khô môi, lâu trôi nữa",2,1
17784,Quần ngắn quá,0,9
17785,"Vải hơi mỏng, giặt lần đầu có ra màu",0,1
17786,Chất lượng sản phẩm tạm được,1,1
17977,Sản phẩm tuyệt vời với mức giá như vậy,2,4
17978,Đẹp lắm nha,2,1
17979,Áo đẹp nhưng rộng so với mình,1,1
17980,Chất lượng sản phẩm tuyệt vời,2,1
17981,Tất cả đều tuyệt vời luôn ạ,2,1
17972,Hàng rất đẹp mắt,2,1
17973,Áo size S rồi nhưng thật sự còn quá rộng so với mình,0,1
17974,"Chất đẹp, mát",2,1
17975,Nhân viên phục vụ tốt,2,5
17976,Giao hàng chậm,0,3
17987,Chất lượng sản phẩm tuyệt vời,2,1
17988,Shop giao hàng cực nhanh,2,3
17989,Rất đáng tiền,2,4
17990,Hàng đẹp,2,1
17991,Túi thơm gì thế này,1,9
17982,"Vải không thấm mồ hôi, hơi mỏng",0,1
17983,.,1,9
17984,Đóng gói sản phẩm rất đẹp và chắc chắn,2,2
17985,Thời gian giao hàng rất nhanh,2,3
17986,"Form áo rất xấu, vải không đẹp, bỏ ra 250 nghìn đồng mua bằng giá tiền đi shop mà nhận về hàng rất dở",0,1
17992,"Chắc chắn rồi, đây là kết quả phân loại và chỉnh sửa theo yêu cầu của bạn:",1,9
17993,"Shop làm ăn lua đao,gioa hang ko co tem mac và bọc ,quanaf rach 10 phan ngang ong quần và may co khoan cach giưa chô rach như v,sho ko hô trợ khach hang nt ko trl cho tơi khi t kien shoppee oa 5 ng shop trl nh ko bjk lỗi...toi ko hoan hang trả tiên gi nưa hêt,140 đo cho shop cái hậu ..",1,9
17994,"Đường may ẩu, với giá là 100k thì nói thật quá đắt:))ngoài chợ bán đầy có vài chục/cái :))).",1,9
17995,Áo bị tuột len v mà cx giao ....😠 ..... sp rất tệ ... tốn tiền đi sửa áo Chất lượng sản phẩm rất kém.,1,9
17996,"Shop phục vụ rất tốt, chất lượng sản phẩm tuyệt vời!",1,9
17997,"Quần đẹp, vải mềm, mua cho mẹ cứ tưởng chật mà cuối cùng vừa vặn. Mỗi tội vải không co giãn nên mẹ em cũng không ngồi được xuống, cơ mà chả sao vì mẹ em không bao giờ ngồi xổm",2,1
17998,"Đóng gói siêu cẩn thận, mở cái bọc mà toát mồ hôi",2,2
17999,"Shop trả lời tin nhắn nhiệt tình, 5 sao",2,5
18000,Tuyệt vời,2,9
18001,Cảm ơn shop,2,9
18002,Đúng hàng Quảng Châu cao cấp,2,1
18003,Chất lượng sản phẩm tuyệt vời,2,1
18004,Trả hàng được thì đánh giá tiếp,1,7
18005,"Không ngờ mặc lên vừa ý, form dáng khá đẹp mặc dù giá tiền khá rẻ",2,4
18006,"Cảm ơn shop nhiều nha, chất lượng sản phẩm tuyệt vời",2,1
18007,Chất lượng sản phẩm tuyệt vời,2,1
18008,"Sản phẩm rất đẹp, đường may đẹp",2,1
